item_id,date,p10,p50,p90
iraq,2021-04-05T00:00:00Z,-95.2231521606,-22.0312690735,753.3966064453
iraq,2021-04-06T00:00:00Z,-86.2144088745,-11.7386207581,724.5620727539
iraq,2021-04-07T00:00:00Z,-98.737487793,-26.7269935608,757.5099487305
iraq,2021-04-08T00:00:00Z,-91.7073669434,-28.1601257324,888.1801147461
iraq,2021-04-09T00:00:00Z,-85.0027008057,-28.2718067169,855.4693603516
iraq,2021-04-10T00:00:00Z,-84.969581604,-31.6650314331,696.9038085938
iraq,2021-04-11T00:00:00Z,-85.5782012939,-26.4717941284,933.3846435547
iraq,2021-04-12T00:00:00Z,-112.0414047241,-36.5941543579,756.7777099609
iraq,2021-04-13T00:00:00Z,-100.647605896,-39.3192100525,884.9252319336
iraq,2021-04-14T00:00:00Z,-103.4525222778,-36.2772903442,1049.2443847656
iraq,2021-04-15T00:00:00Z,-104.3597488403,-48.2143745422,757.9518432617
iraq,2021-04-16T00:00:00Z,-108.1948165894,-47.5565910339,835.2340087891
iraq,2021-04-17T00:00:00Z,-97.3504714966,-46.0865097046,782.0549926758
iraq,2021-04-18T00:00:00Z,-93.4401702881,-43.3851089478,706.1356201172
iraq,2021-04-19T00:00:00Z,-105.3884277344,-49.2970733643,959.3227539062
iraq,2021-04-20T00:00:00Z,-87.4634780884,-39.7370109558,868.8565673828
iraq,2021-04-21T00:00:00Z,-90.4751586914,-47.0344696045,1013.0986328125
iraq,2021-04-22T00:00:00Z,-86.8625564575,-46.7819213867,898.9001464844
iraq,2021-04-23T00:00:00Z,-88.049697876,-53.8056144714,821.498046875
iraq,2021-04-24T00:00:00Z,-87.9805221558,-43.8110733032,701.9991455078
iraq,2021-04-25T00:00:00Z,-84.3063583374,-45.6938552856,721.5756835938
iraq,2021-04-26T00:00:00Z,-96.9671401978,-39.8979301453,747.3890380859
iraq,2021-04-27T00:00:00Z,-85.3535614014,-39.413684845,587.8156738281
iraq,2021-04-28T00:00:00Z,-94.1447372437,-47.7165641785,790.8166503906
iraq,2021-04-29T00:00:00Z,-91.5965270996,-50.3593330383,621.8645019531
armenia,2021-01-30T00:00:00Z,54.6902618408,119.5378875732,190.2421722412
armenia,2021-01-31T00:00:00Z,35.0615615845,96.1973953247,167.7078704834
armenia,2021-02-01T00:00:00Z,-41.3267669678,33.9147338867,93.2211761475
armenia,2021-02-02T00:00:00Z,36.3352279663,85.3750228882,158.2556915283
armenia,2021-02-03T00:00:00Z,48.6920127869,124.9388656616,174.3266601562
armenia,2021-02-04T00:00:00Z,52.2518768311,111.7767486572,185.9488983154
armenia,2021-02-05T00:00:00Z,16.1099090576,75.4126586914,130.8671112061
armenia,2021-02-06T00:00:00Z,27.5105476379,68.6279602051,122.35496521
armenia,2021-02-07T00:00:00Z,3.1220207214,63.1558914185,112.12890625
armenia,2021-02-08T00:00:00Z,-43.710357666,1.2337779999,70.9124145508
armenia,2021-02-09T00:00:00Z,-5.2465419769,41.6742324829,109.0040283203
armenia,2021-02-10T00:00:00Z,31.6991424561,76.5977020264,151.759765625
armenia,2021-02-11T00:00:00Z,10.5667247772,75.43699646,122.544921875
armenia,2021-02-12T00:00:00Z,-29.3190422058,25.7141609192,84.8768768311
armenia,2021-02-13T00:00:00Z,-18.6158180237,32.499080658,92.9755401611
armenia,2021-02-14T00:00:00Z,-38.0469779968,16.656047821,96.2781295776
armenia,2021-02-15T00:00:00Z,-62.9025344849,-10.3912153244,64.8727874756
armenia,2021-02-16T00:00:00Z,-18.9866333008,21.8316726685,88.0681838989
armenia,2021-02-17T00:00:00Z,-14.7760696411,38.383682251,113.6972351074
armenia,2021-02-18T00:00:00Z,-21.9458312988,34.9998130798,100.8016433716
armenia,2021-02-19T00:00:00Z,-41.875038147,9.012752533,60.3039398193
armenia,2021-02-20T00:00:00Z,-22.4335327148,20.2303180695,107.1647644043
armenia,2021-02-21T00:00:00Z,-32.5938873291,9.2060823441,73.5962295532
armenia,2021-02-22T00:00:00Z,-68.7324905396,-13.8452262878,49.6413421631
armenia,2021-02-23T00:00:00Z,-23.5648994446,19.2032585144,91.3684768677
armenia,2021-02-24T00:00:00Z,-29.2886810303,31.5749931335,90.3718261719
armenia,2021-02-25T00:00:00Z,-36.7837753296,19.2644176483,84.7399139404
armenia,2021-02-26T00:00:00Z,-33.3290977478,-0.0231609344,74.5962524414
armenia,2021-02-27T00:00:00Z,-38.6700744629,2.4252557755,61.3233451843
armenia,2021-02-28T00:00:00Z,-28.9733524323,6.4733943939,64.8786392212
armenia,2021-03-01T00:00:00Z,-51.0333900452,-8.5320539474,50.156703949
armenia,2021-03-02T00:00:00Z,-20.4178314209,10.9906740189,78.6942901611
armenia,2021-03-03T00:00:00Z,-23.5648345947,16.9332695007,98.1747512817
armenia,2021-03-04T00:00:00Z,-31.438791275,11.7986335754,67.8797149658
armenia,2021-03-05T00:00:00Z,-31.3880996704,10.7485332489,70.5994949341
armenia,2021-03-06T00:00:00Z,-26.0418014526,10.8151569366,75.3084945679
armenia,2021-03-07T00:00:00Z,-27.0595550537,7.3081302643,63.6781158447
armenia,2021-03-08T00:00:00Z,-34.8282852173,2.0772137642,63.8589324951
armenia,2021-03-09T00:00:00Z,-23.8880577087,15.5539150238,83.8446502686
armenia,2021-03-10T00:00:00Z,-27.9685153961,19.4221820831,80.5877838135
armenia,2021-03-11T00:00:00Z,-22.7453842163,16.1682872772,101.9114379883
armenia,2021-03-12T00:00:00Z,-29.2934856415,8.2300682068,75.3939666748
armenia,2021-03-13T00:00:00Z,-33.0001068115,2.1069450378,60.3965797424
armenia,2021-03-14T00:00:00Z,-26.5840091705,11.9005508423,62.5430831909
armenia,2021-03-15T00:00:00Z,-38.406162262,-7.2258028984,58.5254821777
armenia,2021-03-16T00:00:00Z,-19.4141426086,9.804353714,61.0843467712
armenia,2021-03-17T00:00:00Z,-23.6558914185,8.2884140015,57.837059021
armenia,2021-03-18T00:00:00Z,-27.9824829102,3.0946238041,75.9466781616
armenia,2021-03-19T00:00:00Z,-36.4885520935,-4.3044347763,55.0472564697
armenia,2021-03-20T00:00:00Z,-29.6640605927,-1.3092926741,76.6631011963
armenia,2021-03-21T00:00:00Z,-29.7118148804,2.8051543236,48.246055603
armenia,2021-03-22T00:00:00Z,-35.2672996521,-9.0486698151,48.8437690735
armenia,2021-03-23T00:00:00Z,-30.8537845612,1.37941432,73.383605957
armenia,2021-03-24T00:00:00Z,-28.0555400848,2.3549909592,94.7652587891
armenia,2021-03-25T00:00:00Z,-32.8568496704,-1.3477935791,48.5299987793
armenia,2021-03-26T00:00:00Z,-45.9132995605,-9.6659450531,53.7306976318
armenia,2021-03-27T00:00:00Z,-32.9457244873,-1.1637001038,63.0539779663
armenia,2021-03-28T00:00:00Z,-32.4441452026,-3.3475208282,41.4459037781
armenia,2021-03-29T00:00:00Z,-32.7459259033,-8.0212774277,68.6796646118
armenia,2021-03-30T00:00:00Z,-23.5377540588,-0.9704828262,131.142791748
armenia,2021-03-31T00:00:00Z,-32.2580718994,1.5292549133,74.7884750366
armenia,2021-04-01T00:00:00Z,-34.154296875,-6.6813325882,48.7529220581
armenia,2021-04-02T00:00:00Z,-37.6048431396,-6.525346756,78.1563034058
armenia,2021-04-03T00:00:00Z,-31.0243625641,-2.5666456223,66.2550354004
armenia,2021-04-04T00:00:00Z,-32.313533783,3.5360357761,96.1982116699
armenia,2021-04-05T00:00:00Z,-38.065612793,0.5391225815,110.4128875732
armenia,2021-04-06T00:00:00Z,-32.035068512,2.2566699982,89.5341796875
armenia,2021-04-07T00:00:00Z,-34.2752113342,0.8872413635,132.2380065918
armenia,2021-04-08T00:00:00Z,-40.960231781,-0.0988242626,104.6445922852
armenia,2021-04-09T00:00:00Z,-43.419418335,-6.5652546883,57.7925338745
armenia,2021-04-10T00:00:00Z,-41.7245483398,-6.249320507,86.9881210327
armenia,2021-04-11T00:00:00Z,-37.5010604858,-4.1064119339,92.0355224609
armenia,2021-04-12T00:00:00Z,-35.8997688293,-7.3518095016,96.4319610596
armenia,2021-04-13T00:00:00Z,-29.3243732452,-2.848493576,109.7014389038
armenia,2021-04-14T00:00:00Z,-36.6520805359,-8.1603469849,91.4971008301
armenia,2021-04-15T00:00:00Z,-41.3028945923,-7.8514537811,97.7412719727
armenia,2021-04-16T00:00:00Z,-43.1742782593,-10.9687252045,74.9868240356
armenia,2021-04-17T00:00:00Z,-41.4681854248,-15.3495092392,103.23828125
armenia,2021-04-18T00:00:00Z,-37.7700309753,-6.5751810074,104.0760192871
armenia,2021-04-19T00:00:00Z,-47.6374282837,-17.1267490387,87.0526580811
armenia,2021-04-20T00:00:00Z,-42.949016571,-6.5144972801,108.6856460571
armenia,2021-04-21T00:00:00Z,-51.0929336548,-10.6391458511,87.5306777954
armenia,2021-04-22T00:00:00Z,-46.372795105,-9.3657064438,107.2713546753
armenia,2021-04-23T00:00:00Z,-47.5880432129,-20.044927597,83.1236114502
armenia,2021-04-24T00:00:00Z,-41.4809951782,-10.7315301895,123.4289169312
armenia,2021-04-25T00:00:00Z,-46.8461456299,-10.0638999939,90.8123092651
armenia,2021-04-26T00:00:00Z,-53.2811050415,-15.994310379,93.5135345459
armenia,2021-04-27T00:00:00Z,-51.0819854736,-18.7303237915,54.3625831604
armenia,2021-04-28T00:00:00Z,-44.2588806152,-19.6543865204,48.1872940063
armenia,2021-04-29T00:00:00Z,-52.2796287537,-21.4901638031,59.0459594727
bahrain,2021-01-30T00:00:00Z,320.7939147949,416.9739379883,515.8247070312
bahrain,2021-01-31T00:00:00Z,296.0213928223,401.5603942871,526.8790893555
bahrain,2021-02-01T00:00:00Z,307.4150390625,424.0641479492,542.3502807617
bahrain,2021-02-02T00:00:00Z,287.5943908691,406.906036377,576.84375
bahrain,2021-02-03T00:00:00Z,266.761138916,405.3383178711,716.1928710938
bahrain,2021-02-04T00:00:00Z,232.8160095215,405.4593505859,662.1728515625
bahrain,2021-02-05T00:00:00Z,246.4149780273,417.7073669434,668.8656005859
bahrain,2021-02-06T00:00:00Z,209.2104187012,372.6667785645,639.0322265625
bahrain,2021-02-07T00:00:00Z,217.22605896,396.486907959,741.8201293945
bahrain,2021-02-08T00:00:00Z,206.7814178467,387.5937805176,798.1204833984
bahrain,2021-02-09T00:00:00Z,195.3131866455,417.9339904785,746.341003418
bahrain,2021-02-10T00:00:00Z,206.2142791748,374.3675537109,780.8638305664
bahrain,2021-02-11T00:00:00Z,194.1801757812,355.9071655273,776.875
bahrain,2021-02-12T00:00:00Z,167.7948608398,334.9749450684,798.9598999023
bahrain,2021-02-13T00:00:00Z,158.9769134521,345.4020385742,852.7108154297
bahrain,2021-02-14T00:00:00Z,115.9533004761,320.2253723145,996.9661254883
bahrain,2021-02-15T00:00:00Z,148.1018676758,361.9012756348,960.6265869141
bahrain,2021-02-16T00:00:00Z,109.1449127197,337.5104980469,814.8856201172
bahrain,2021-02-17T00:00:00Z,89.8117370605,336.2023925781,941.9077148438
bahrain,2021-02-18T00:00:00Z,96.5190200806,300.7613830566,816.6368408203
bahrain,2021-02-19T00:00:00Z,107.7484207153,308.1959533691,819.1704711914
bahrain,2021-02-20T00:00:00Z,88.1625671387,268.5863647461,962.4576416016
bahrain,2021-02-21T00:00:00Z,119.4050292969,306.4811401367,832.2914428711
bahrain,2021-02-22T00:00:00Z,91.811882019,300.5114746094,844.0191650391
bahrain,2021-02-23T00:00:00Z,84.5000457764,283.0389709473,766.6458129883
bahrain,2021-02-24T00:00:00Z,82.7332839966,288.6509094238,850.2650146484
bahrain,2021-02-25T00:00:00Z,54.990562439,273.892791748,845.3356323242
bahrain,2021-02-26T00:00:00Z,70.9827423096,257.0321960449,767.2142944336
bahrain,2021-02-27T00:00:00Z,56.8200378418,246.1927490234,692.6064453125
bahrain,2021-02-28T00:00:00Z,61.1003227234,248.210647583,774.8840332031
bahrain,2021-03-01T00:00:00Z,55.5504722595,210.5892028809,791.8040771484
bahrain,2021-03-02T00:00:00Z,31.3804321289,239.7559204102,871.9228515625
bahrain,2021-03-03T00:00:00Z,58.8516311646,236.4260406494,853.9814453125
bahrain,2021-03-04T00:00:00Z,50.5923995972,221.7208404541,741.798828125
bahrain,2021-03-05T00:00:00Z,42.3587760925,214.2589569092,780.1524658203
bahrain,2021-03-06T00:00:00Z,47.2878990173,202.6564331055,785.5588378906
bahrain,2021-03-07T00:00:00Z,33.1882019043,204.8425445557,741.8177490234
bahrain,2021-03-08T00:00:00Z,21.9660701752,192.3069915771,898.9246826172
bahrain,2021-03-09T00:00:00Z,35.3221130371,215.2034912109,746.0600585938
bahrain,2021-03-10T00:00:00Z,25.0491638184,198.5135650635,805.5617675781
bahrain,2021-03-11T00:00:00Z,22.946521759,194.4367523193,844.405456543
bahrain,2021-03-12T00:00:00Z,9.2796649933,171.2689819336,851.4543457031
bahrain,2021-03-13T00:00:00Z,1.4975242615,192.0804748535,909.6798095703
bahrain,2021-03-14T00:00:00Z,13.4200868607,175.4412384033,872.1588134766
bahrain,2021-03-15T00:00:00Z,-1.8404421806,165.9080963135,741.9976196289
bahrain,2021-03-16T00:00:00Z,3.7245845795,187.5379638672,893.5363769531
bahrain,2021-03-17T00:00:00Z,-0.3966722488,154.18359375,710.0819702148
bahrain,2021-03-18T00:00:00Z,-2.2479248047,150.3753967285,798.6489868164
bahrain,2021-03-19T00:00:00Z,8.0896606445,135.2597198486,723.9666748047
bahrain,2021-03-20T00:00:00Z,1.4952783585,113.5833129883,800.1181640625
bahrain,2021-03-21T00:00:00Z,1.1776428223,124.2685623169,863.1790771484
bahrain,2021-03-22T00:00:00Z,-4.2482757568,111.3302459717,741.1578979492
bahrain,2021-03-23T00:00:00Z,2.5603427887,122.3500289917,809.0338745117
bahrain,2021-03-24T00:00:00Z,-9.1241817474,107.6139068604,674.3694458008
bahrain,2021-03-25T00:00:00Z,-3.4001998901,102.0390167236,766.6203613281
bahrain,2021-03-26T00:00:00Z,-7.355670929,99.0012283325,700.9390869141
bahrain,2021-03-27T00:00:00Z,3.3409218788,111.94140625,805.6015625
bahrain,2021-03-28T00:00:00Z,3.2694864273,88.4810333252,687.0095214844
bahrain,2021-03-29T00:00:00Z,-2.1982488632,106.8195953369,766.5646362305
bahrain,2021-03-30T00:00:00Z,-7.7496089935,107.4004364014,779.68359375
bahrain,2021-03-31T00:00:00Z,-4.7720665932,95.234916687,705.5240478516
bahrain,2021-04-01T00:00:00Z,-0.6064521074,96.9716339111,600.6464233398
bahrain,2021-04-02T00:00:00Z,0.1142115593,83.3996582031,772.1015625
bahrain,2021-04-03T00:00:00Z,-10.6581020355,93.0453262329,811.4958496094
bahrain,2021-04-04T00:00:00Z,-1.1506919861,76.61743927,742.7011108398
bahrain,2021-04-05T00:00:00Z,-2.1774623394,78.8533477783,695.5347900391
bahrain,2021-04-06T00:00:00Z,-5.6976132393,60.2484283447,625.8040771484
bahrain,2021-04-07T00:00:00Z,-11.2796478271,63.8382339478,589.3941650391
bahrain,2021-04-08T00:00:00Z,-3.3788938522,65.5094528198,636.9069824219
bahrain,2021-04-09T00:00:00Z,-3.7750015259,63.1401519775,583.2471923828
bahrain,2021-04-10T00:00:00Z,-3.5688800812,64.27759552,505.0487670898
bahrain,2021-04-11T00:00:00Z,-7.4197425842,64.0162887573,649.6859130859
bahrain,2021-04-12T00:00:00Z,-0.366953522,60.6048736572,579.803894043
bahrain,2021-04-13T00:00:00Z,-2.7087833881,71.1290206909,582.4151611328
bahrain,2021-04-14T00:00:00Z,-1.5444405079,64.1654891968,638.3010864258
bahrain,2021-04-15T00:00:00Z,4.2290391922,60.0793914795,550.4556884766
bahrain,2021-04-16T00:00:00Z,-3.4516427517,71.9115524292,595.3206176758
bahrain,2021-04-17T00:00:00Z,-7.3062515259,62.8792953491,511.0571289062
bahrain,2021-04-18T00:00:00Z,-2.4795074463,52.2060813904,708.8966064453
bahrain,2021-04-19T00:00:00Z,-11.3619003296,47.7213935852,568.099609375
bahrain,2021-04-20T00:00:00Z,-9.1126384735,55.0572967529,560.2780151367
bahrain,2021-04-21T00:00:00Z,-8.3822689056,43.6059074402,499.4176940918
bahrain,2021-04-22T00:00:00Z,-6.1540231705,66.1502990723,624.0600585938
bahrain,2021-04-23T00:00:00Z,-8.6089735031,49.3759880066,611.1782836914
bahrain,2021-04-24T00:00:00Z,-8.940410614,46.9651451111,504.1404724121
bahrain,2021-04-25T00:00:00Z,-5.9312844276,52.3831787109,526.7846679688
bahrain,2021-04-26T00:00:00Z,-11.7637615204,44.4985389709,558.3020629883
bahrain,2021-04-27T00:00:00Z,-9.61120224,45.3135070801,592.1588745117
bahrain,2021-04-28T00:00:00Z,-10.5259475708,56.2301063538,460.1518859863
bahrain,2021-04-29T00:00:00Z,-10.7473707199,42.880065918,582.4274291992
yemen,2021-01-30T00:00:00Z,-0.5949246883,0.3027391732,1.309207201
yemen,2021-01-31T00:00:00Z,-0.6913174391,0.0602154508,0.7822015882
yemen,2021-02-01T00:00:00Z,-0.3674367964,0.2170824707,0.7619714737
yemen,2021-02-02T00:00:00Z,-0.5116431713,0.1606048346,1.2627532482
yemen,2021-02-03T00:00:00Z,-0.6131687164,0.1202448979,0.7967371941
yemen,2021-02-04T00:00:00Z,-0.4834948182,0.1187637225,0.9989572763
yemen,2021-02-05T00:00:00Z,-0.3414202631,0.0204189941,0.6470621228
yemen,2021-02-06T00:00:00Z,-0.2647219896,0.0358268432,0.5699864626
yemen,2021-02-07T00:00:00Z,-0.3039398789,0.0586522445,0.6608207822
yemen,2021-02-08T00:00:00Z,-0.2451562285,0.049528908,0.7725108862
yemen,2021-02-09T00:00:00Z,-0.2028591335,1.695473E-4,0.3674150705
yemen,2021-02-10T00:00:00Z,-0.1553808898,0.0011889609,0.2511926889
yemen,2021-02-11T00:00:00Z,-0.2096831501,-0.0066278046,0.3198089004
yemen,2021-02-12T00:00:00Z,-0.1714298129,0.0233507603,0.359621793
yemen,2021-02-13T00:00:00Z,-0.0245101601,0.0636445433,0.2305500954
yemen,2021-02-14T00:00:00Z,-0.0571816489,0.0373898149,0.4227277339
yemen,2021-02-15T00:00:00Z,-0.089273423,0.0028821118,0.2163707912
yemen,2021-02-16T00:00:00Z,-0.0874723494,0.0240339376,0.3110370338
yemen,2021-02-17T00:00:00Z,-0.0786628723,0.0187798385,0.2668859959
yemen,2021-02-18T00:00:00Z,-0.1740757376,-0.0174168125,0.1560959965
yemen,2021-02-19T00:00:00Z,-0.1970683336,-0.028986387,0.245454222
yemen,2021-02-20T00:00:00Z,-0.0778319761,6.282572E-4,0.189583078
yemen,2021-02-21T00:00:00Z,-0.0477835536,0.012602333,0.3033460379
yemen,2021-02-22T00:00:00Z,-0.0943578929,-0.0021106647,0.1257866323
yemen,2021-02-23T00:00:00Z,-0.0830737799,-0.0200781357,0.0952819288
yemen,2021-02-24T00:00:00Z,-0.0754497722,-0.012925596,0.108489871
yemen,2021-02-25T00:00:00Z,-0.0723531246,-0.0085801454,0.064785786
yemen,2021-02-26T00:00:00Z,-0.0597246848,-0.0034832372,0.0439029597
yemen,2021-02-27T00:00:00Z,-0.0538888425,-0.0031911887,0.0882730559
yemen,2021-02-28T00:00:00Z,-0.0454250723,-0.0107156746,0.0547732599
yemen,2021-03-01T00:00:00Z,-0.0457851514,-0.0039181691,0.0642634109
yemen,2021-03-02T00:00:00Z,-0.0456662737,-0.0064550312,0.0295006447
yemen,2021-03-03T00:00:00Z,-0.0470602736,-0.0086033083,0.0324771814
yemen,2021-03-04T00:00:00Z,-0.0493117236,-0.0057486524,0.0285647996
yemen,2021-03-05T00:00:00Z,-0.0440600179,-0.0090098856,0.0224530958
yemen,2021-03-06T00:00:00Z,-0.0462498218,-0.00633182,0.0333319493
yemen,2021-03-07T00:00:00Z,-0.0473026633,-0.0066762026,0.0277411155
yemen,2021-03-08T00:00:00Z,-0.0240067076,-0.0039463397,0.0335759073
yemen,2021-03-09T00:00:00Z,-0.0406950675,-0.0065728454,0.0215140842
yemen,2021-03-10T00:00:00Z,-0.0459320359,-0.012819441,0.0156726465
yemen,2021-03-11T00:00:00Z,-0.0367246792,-0.0150394114,0.0118890405
yemen,2021-03-12T00:00:00Z,-0.0441575162,-0.0124024814,0.0160574783
yemen,2021-03-13T00:00:00Z,-0.0338466205,-0.0133119728,0.02058281
yemen,2021-03-14T00:00:00Z,-0.0285420194,-0.0093741799,0.0288252439
yemen,2021-03-15T00:00:00Z,-0.0286094584,-0.0081889061,0.0297743268
yemen,2021-03-16T00:00:00Z,-0.0251989514,-0.0080255792,0.0142650604
yemen,2021-03-17T00:00:00Z,-0.029647965,-0.0077219219,0.0157288499
yemen,2021-03-18T00:00:00Z,-0.0387406498,-0.0148188313,0.0064997096
yemen,2021-03-19T00:00:00Z,-0.0348638631,-0.0178574938,0.0156482514
yemen,2021-03-20T00:00:00Z,-0.0320874006,-0.0059610652,0.016873084
yemen,2021-03-21T00:00:00Z,-0.0298178121,-0.0126080746,0.0103480751
yemen,2021-03-22T00:00:00Z,-0.0368667021,-0.0084713735,0.0160055645
yemen,2021-03-23T00:00:00Z,-0.039667625,-0.0071641062,0.0165253077
yemen,2021-03-24T00:00:00Z,-0.0266213585,-0.0077722259,0.0140373884
yemen,2021-03-25T00:00:00Z,-0.0347485878,-0.0133066364,0.0070405053
yemen,2021-03-26T00:00:00Z,-0.0355972573,-0.0105017405,0.0154923778
yemen,2021-03-27T00:00:00Z,-0.0275291316,-0.0086585805,0.0134115126
yemen,2021-03-28T00:00:00Z,-0.0305029787,-0.0086453604,0.0159953572
yemen,2021-03-29T00:00:00Z,-0.0312218349,-0.005549883,0.0161382277
yemen,2021-03-30T00:00:00Z,-0.0226233881,-0.0047616977,0.0285817068
yemen,2021-03-31T00:00:00Z,-0.0340960249,-0.0045066318,0.0196072403
yemen,2021-04-01T00:00:00Z,-0.0227659978,-0.0066442648,0.0103281513
yemen,2021-04-02T00:00:00Z,-0.0296821482,-0.0083911382,0.0107780527
yemen,2021-04-03T00:00:00Z,-0.025321532,-0.0084626116,0.009354488
yemen,2021-04-04T00:00:00Z,-0.0233981758,-0.0060600569,0.0140994862
yemen,2021-04-05T00:00:00Z,-0.0214774478,-0.0057720942,0.0083775446
yemen,2021-04-06T00:00:00Z,-0.0203416646,-0.003697796,0.0144421877
yemen,2021-04-07T00:00:00Z,-0.0222436599,-0.0034365691,0.0199826881
yemen,2021-04-08T00:00:00Z,-0.0294831879,-0.0080558164,0.0189825557
yemen,2021-04-09T00:00:00Z,-0.0282435324,-0.0105079506,0.00695355
yemen,2021-04-10T00:00:00Z,-0.0209398903,-0.0061917659,0.0099528404
yemen,2021-04-11T00:00:00Z,-0.0281703696,-0.0088125467,0.0095006227
yemen,2021-04-12T00:00:00Z,-0.0209782682,-0.0047602216,0.0068414472
yemen,2021-04-13T00:00:00Z,-0.0205085725,-0.0035925633,0.0201155115
yemen,2021-04-14T00:00:00Z,-0.0202992465,-0.0068124123,0.0110083083
yemen,2021-04-15T00:00:00Z,-0.029898338,-0.0051429225,0.0154239591
yemen,2021-04-16T00:00:00Z,-0.0202275943,-0.0030696876,0.0189042408
yemen,2021-04-17T00:00:00Z,-0.0237980857,-0.0109423548,0.0091229565
yemen,2021-04-18T00:00:00Z,-0.0212531909,-0.0075998339,0.0155603774
yemen,2021-04-19T00:00:00Z,-0.032761123,-0.0077967327,0.0079951473
yemen,2021-04-20T00:00:00Z,-0.0215960816,-0.0035959687,0.0172461886
yemen,2021-04-21T00:00:00Z,-0.023754606,-0.0047617895,0.0168543216
yemen,2021-04-22T00:00:00Z,-0.0186696928,-0.0056220884,0.010902293
yemen,2021-04-23T00:00:00Z,-0.0247071292,-0.0072358288,0.0062708906
yemen,2021-04-24T00:00:00Z,-0.025612399,-0.0081287147,0.0075585223
yemen,2021-04-25T00:00:00Z,-0.0292390231,-0.0066787344,0.0122318305
yemen,2021-04-26T00:00:00Z,-0.0212331787,-0.0053943866,0.0165981408
yemen,2021-04-27T00:00:00Z,-0.0298937187,-0.0038698991,0.0182896219
yemen,2021-04-28T00:00:00Z,-0.0236201975,-0.0026897993,0.0123247188
yemen,2021-04-29T00:00:00Z,-0.028353788,-0.0082866019,0.0101470072
myanmar,2021-01-30T00:00:00Z,272.2865600586,362.1328430176,460.6755065918
myanmar,2021-01-31T00:00:00Z,226.9895782471,320.4331359863,420.0739746094
myanmar,2021-02-01T00:00:00Z,201.2958068848,305.9337768555,420.7835693359
myanmar,2021-02-02T00:00:00Z,219.4881896973,299.7475891113,443.942565918
myanmar,2021-02-03T00:00:00Z,205.6528015137,319.9241943359,438.3897705078
myanmar,2021-02-04T00:00:00Z,215.4989929199,305.6069030762,441.4624328613
myanmar,2021-02-05T00:00:00Z,161.3580474854,293.9257507324,403.4796142578
myanmar,2021-02-06T00:00:00Z,160.4641113281,287.2910461426,415.0722351074
myanmar,2021-02-07T00:00:00Z,129.441192627,264.3694763184,392.4430236816
myanmar,2021-02-08T00:00:00Z,112.164894104,231.6533508301,400.5372924805
myanmar,2021-02-09T00:00:00Z,128.6988372803,235.2118377686,388.4982910156
myanmar,2021-02-10T00:00:00Z,117.9192199707,249.2522277832,392.7551879883
myanmar,2021-02-11T00:00:00Z,98.8567886353,225.6913757324,380.4855041504
myanmar,2021-02-12T00:00:00Z,88.4143066406,203.2652130127,374.6248168945
myanmar,2021-02-13T00:00:00Z,90.9045257568,198.5582122803,393.7990722656
myanmar,2021-02-14T00:00:00Z,12.7293739319,177.394317627,359.2789306641
myanmar,2021-02-15T00:00:00Z,5.0090942383,144.9126281738,338.4084777832
myanmar,2021-02-16T00:00:00Z,45.7388763428,158.0882568359,327.8625793457
myanmar,2021-02-17T00:00:00Z,27.5528068542,143.6429443359,299.6475219727
myanmar,2021-02-18T00:00:00Z,8.4241409302,139.9247283936,305.2037353516
myanmar,2021-02-19T00:00:00Z,16.1892261505,104.1350708008,260.7315063477
myanmar,2021-02-20T00:00:00Z,8.0236406326,114.7622909546,275.4819030762
myanmar,2021-02-21T00:00:00Z,-25.8986492157,78.5269317627,256.2439880371
myanmar,2021-02-22T00:00:00Z,-57.5528411865,50.8595962524,246.376083374
myanmar,2021-02-23T00:00:00Z,-34.9292068481,79.7857055664,265.4096679688
myanmar,2021-02-24T00:00:00Z,-44.3592834473,72.7676010132,231.0840454102
myanmar,2021-02-25T00:00:00Z,-58.6014442444,65.447479248,223.745513916
myanmar,2021-02-26T00:00:00Z,-38.7402191162,40.3509025574,192.0872955322
myanmar,2021-02-27T00:00:00Z,-62.6806640625,40.5022659302,188.3473205566
myanmar,2021-02-28T00:00:00Z,-57.6136665344,40.1650466919,202.885925293
myanmar,2021-03-01T00:00:00Z,-91.2946014404,-4.6948165894,149.6122131348
myanmar,2021-03-02T00:00:00Z,-68.3520355225,13.2907867432,197.0043334961
myanmar,2021-03-03T00:00:00Z,-59.8362236023,12.2765865326,169.7957458496
myanmar,2021-03-04T00:00:00Z,-70.8246078491,5.5177993774,106.3201599121
myanmar,2021-03-05T00:00:00Z,-69.9485092163,10.0590209961,179.9196929932
myanmar,2021-03-06T00:00:00Z,-60.0239181519,8.5734081268,146.9967651367
myanmar,2021-03-07T00:00:00Z,-69.5619430542,10.7649087906,143.9842834473
myanmar,2021-03-08T00:00:00Z,-71.1664810181,-12.0396537781,126.9750595093
myanmar,2021-03-09T00:00:00Z,-62.4512023926,0.7096128464,134.3542327881
myanmar,2021-03-10T00:00:00Z,-53.5186958313,6.542599678,111.0838394165
myanmar,2021-03-11T00:00:00Z,-64.4353027344,-2.0507221222,135.3565368652
myanmar,2021-03-12T00:00:00Z,-63.7817764282,-4.1507911682,124.3707504272
myanmar,2021-03-13T00:00:00Z,-58.4074249268,-2.4594249725,90.0217971802
myanmar,2021-03-14T00:00:00Z,-67.6686325073,-0.457654953,94.5751876831
