item_id,date,p10,p50,p90
singapore,2021-03-08T00:00:00Z,-1.5508775711,0.2851882875,35.8181991577
singapore,2021-03-09T00:00:00Z,-1.7304084301,0.392729491,45.6859359741
singapore,2021-03-10T00:00:00Z,-1.9077911377,0.2511118054,34.2826652527
singapore,2021-03-11T00:00:00Z,-1.7543649673,-0.0043441318,22.7892227173
singapore,2021-03-12T00:00:00Z,-2.6248259544,0.1781303138,31.5539512634
singapore,2021-03-13T00:00:00Z,-1.6219955683,0.1461545229,15.8830413818
singapore,2021-03-14T00:00:00Z,-1.6630599499,0.4594854712,15.7881412506
singapore,2021-03-15T00:00:00Z,-3.1133127213,-0.1160966456,19.3897819519
singapore,2021-03-16T00:00:00Z,-1.426073432,-0.0052165091,7.3159408569
singapore,2021-03-17T00:00:00Z,-1.6877031326,0.3664197624,16.9422702789
singapore,2021-03-18T00:00:00Z,-1.7504940033,0.1122898906,11.157166481
singapore,2021-03-19T00:00:00Z,-1.7424098253,-0.0364780426,6.1728897095
singapore,2021-03-20T00:00:00Z,-1.3798930645,0.0258491188,7.4014291763
singapore,2021-03-21T00:00:00Z,-1.545804739,0.3687551618,9.2692527771
singapore,2021-03-22T00:00:00Z,-1.9180760384,-0.0361025929,8.8195476532
singapore,2021-03-23T00:00:00Z,-1.744746685,0.1149652004,6.6681852341
singapore,2021-03-24T00:00:00Z,-1.3352581263,0.0955292583,6.0542321205
singapore,2021-03-25T00:00:00Z,-2.875341177,-0.238699466,3.5750589371
singapore,2021-03-26T00:00:00Z,-2.1738362312,-0.2328583896,3.4974822998
singapore,2021-03-27T00:00:00Z,-0.9308031797,-0.0713891089,5.24310112
singapore,2021-03-28T00:00:00Z,-1.3808261156,0.0817398578,5.1726460457
singapore,2021-03-29T00:00:00Z,-1.6123199463,-0.0949077457,2.5257828236
singapore,2021-03-30T00:00:00Z,-1.3226957321,0.2419148237,5.897236824
singapore,2021-03-31T00:00:00Z,-1.4391689301,0.1063476577,3.6409580708
singapore,2021-04-01T00:00:00Z,-1.2868180275,-0.1392099857,2.7419116497
singapore,2021-04-02T00:00:00Z,-0.9500992894,0.086371094,3.2928009033
singapore,2021-04-03T00:00:00Z,-1.5329864025,-0.011482738,3.8370497227
singapore,2021-04-04T00:00:00Z,-1.0682630539,0.1452355683,5.4387683868
singapore,2021-04-05T00:00:00Z,-1.3145964146,-0.1016978174,1.8977324963
singapore,2021-04-06T00:00:00Z,-1.0686628819,0.0350470766,2.8604037762
singapore,2021-04-07T00:00:00Z,-1.1045613289,0.1986584663,4.7906441689
singapore,2021-04-08T00:00:00Z,-2.091322422,-0.2548058033,2.6878268719
singapore,2021-04-09T00:00:00Z,-2.1284592152,-0.0240587126,2.623704195
singapore,2021-04-10T00:00:00Z,-1.258939147,0.074344933,1.5282683372
singapore,2021-04-11T00:00:00Z,-1.3000323772,0.0689784288,3.3844437599
singapore,2021-04-12T00:00:00Z,-1.0967407227,-0.0371303707,2.7089943886
singapore,2021-04-13T00:00:00Z,-1.3941848278,-0.0923587829,2.9139993191
singapore,2021-04-14T00:00:00Z,-1.0547792912,-0.086830467,3.435614109
singapore,2021-04-15T00:00:00Z,-1.4051976204,-0.1093429923,2.6090037823
singapore,2021-04-16T00:00:00Z,-1.2619487047,0.0209485181,2.8775975704
singapore,2021-04-17T00:00:00Z,-0.9332820177,0.0120540261,1.7172772884
singapore,2021-04-18T00:00:00Z,-0.6982335448,0.0801957995,2.1437680721
singapore,2021-04-19T00:00:00Z,-2.3238549232,-0.1482640803,2.4917931557
singapore,2021-04-20T00:00:00Z,-1.0986865759,-0.0187831223,2.3750486374
singapore,2021-04-21T00:00:00Z,-0.8815376759,0.1598350555,1.417959094
singapore,2021-04-22T00:00:00Z,-0.7628803253,0.0653100163,3.9664199352
singapore,2021-04-23T00:00:00Z,-1.6228086948,-0.0853946507,1.5103217363
singapore,2021-04-24T00:00:00Z,-1.2861626148,-0.0941374302,1.2134531736
singapore,2021-04-25T00:00:00Z,-0.8426595926,0.1402507275,1.8084549904
singapore,2021-04-26T00:00:00Z,-1.436912775,-0.0255521554,2.1375727654
singapore,2021-04-27T00:00:00Z,-1.6107685566,0.0822976083,1.6611101627
singapore,2021-04-28T00:00:00Z,-1.1065186262,0.1036227643,1.7249010801
singapore,2021-04-29T00:00:00Z,-1.1812118292,-0.0470509231,1.2228953838
syria,2021-01-30T00:00:00Z,39.2093162537,61.8079490662,85.3739318848
syria,2021-01-31T00:00:00Z,28.2966880798,54.456867218,83.9652252197
syria,2021-02-01T00:00:00Z,28.9537773132,56.3855400085,91.2939147949
syria,2021-02-02T00:00:00Z,25.6611919403,51.6889076233,95.3623199463
syria,2021-02-03T00:00:00Z,19.4475097656,54.3164672852,97.8084869385
syria,2021-02-04T00:00:00Z,11.7144851685,51.3359603882,105.2386932373
syria,2021-02-05T00:00:00Z,15.7177457809,56.0513839722,92.3397521973
syria,2021-02-06T00:00:00Z,15.0567340851,45.0593261719,90.9423294067
syria,2021-02-07T00:00:00Z,12.4329185486,48.317565918,101.4350585938
syria,2021-02-08T00:00:00Z,5.9298796654,43.6267280579,101.7473144531
syria,2021-02-09T00:00:00Z,10.0457897186,40.0985641479,97.0042114258
syria,2021-02-10T00:00:00Z,9.0624656677,39.6930007935,101.7506027222
syria,2021-02-11T00:00:00Z,4.3869276047,38.7968482971,100.8815155029
syria,2021-02-12T00:00:00Z,0.8231811523,38.442276001,121.2486572266
syria,2021-02-13T00:00:00Z,-0.2094478607,34.0556335449,111.4192504883
syria,2021-02-14T00:00:00Z,-5.1033210754,27.7228736877,121.4384536743
syria,2021-02-15T00:00:00Z,-4.8067893982,29.4910907745,108.1519470215
syria,2021-02-16T00:00:00Z,-13.8833532333,20.3208312988,113.2953796387
syria,2021-02-17T00:00:00Z,-4.5247879028,20.3798046112,113.7778625488
syria,2021-02-18T00:00:00Z,-5.4804058075,23.5816516876,112.8059082031
syria,2021-02-19T00:00:00Z,-8.0326919556,17.3120326996,121.6079711914
syria,2021-02-20T00:00:00Z,-5.1963272095,18.8522605896,118.9173431396
syria,2021-02-21T00:00:00Z,-4.5209946632,15.1494541168,98.021774292
syria,2021-02-22T00:00:00Z,-8.3309688568,12.6526069641,87.826171875
syria,2021-02-23T00:00:00Z,-8.7819719315,15.9541444778,105.3834228516
syria,2021-02-24T00:00:00Z,-9.0502090454,14.8785896301,107.9349365234
syria,2021-02-25T00:00:00Z,-7.4288077354,14.8262243271,135.7654266357
syria,2021-02-26T00:00:00Z,-5.2708888054,13.5033912659,118.0629959106
syria,2021-02-27T00:00:00Z,-3.4182851315,15.8845729828,145.8517456055
syria,2021-02-28T00:00:00Z,-2.8610010147,12.4927177429,118.4824981689
syria,2021-03-01T00:00:00Z,-5.9829506874,4.4706373215,75.3354873657
syria,2021-03-02T00:00:00Z,-6.1590266228,8.270983696,96.5420837402
syria,2021-03-03T00:00:00Z,-4.325647831,9.3471813202,85.3186798096
syria,2021-03-04T00:00:00Z,-6.8693957329,8.2508325577,92.423614502
syria,2021-03-05T00:00:00Z,-2.5386304855,8.3188819885,84.9271850586
syria,2021-03-06T00:00:00Z,-3.423435688,5.6742348671,116.3344268799
syria,2021-03-07T00:00:00Z,-5.5292520523,9.1672592163,81.6193847656
syria,2021-03-08T00:00:00Z,-4.12880373,5.5756993294,61.1442642212
syria,2021-03-09T00:00:00Z,-5.3046655655,6.7226867676,99.0202484131
syria,2021-03-10T00:00:00Z,-4.3003482819,4.1613473892,81.0876235962
syria,2021-03-11T00:00:00Z,-3.2688376904,5.4222021103,101.1639938354
syria,2021-03-12T00:00:00Z,-6.2288780212,5.9972314835,109.6056671143
syria,2021-03-13T00:00:00Z,-3.4970984459,5.790564537,101.6538696289
syria,2021-03-14T00:00:00Z,-2.3402504921,6.6307697296,95.9390640259
syria,2021-03-15T00:00:00Z,-6.9478788376,4.3659496307,107.7247619629
syria,2021-03-16T00:00:00Z,-6.2376284599,4.3305754662,103.3597564697
syria,2021-03-17T00:00:00Z,-3.4601089954,5.8090224266,112.5408477783
syria,2021-03-18T00:00:00Z,-5.6478447914,6.262992382,123.175201416
syria,2021-03-19T00:00:00Z,-7.1491332054,4.8847017288,96.2292404175
syria,2021-03-20T00:00:00Z,-4.7984957695,3.4258666039,55.9483985901
syria,2021-03-21T00:00:00Z,-5.0315933228,4.8484926224,57.9668998718
syria,2021-03-22T00:00:00Z,-6.9511785507,3.2182302475,56.1211853027
syria,2021-03-23T00:00:00Z,-8.4177093506,6.6332192421,52.3191795349
syria,2021-03-24T00:00:00Z,-6.6090683937,3.6822323799,67.3430328369
syria,2021-03-25T00:00:00Z,-5.3911247253,4.4533648491,72.7122344971
syria,2021-03-26T00:00:00Z,-6.4942202568,3.1537194252,52.0251693726
syria,2021-03-27T00:00:00Z,-3.5088376999,4.6481637955,61.3757896423
syria,2021-03-28T00:00:00Z,-2.3677735329,3.1821343899,65.2107086182
syria,2021-03-29T00:00:00Z,-8.0805740356,2.8678190708,53.7024726868
syria,2021-03-30T00:00:00Z,-4.3542919159,3.5405299664,51.3515777588
syria,2021-03-31T00:00:00Z,-6.6684508324,2.9895801544,50.0191841125
syria,2021-04-01T00:00:00Z,-7.1533751488,2.785867691,53.4062652588
syria,2021-04-02T00:00:00Z,-4.4384355545,4.1986618042,60.9098129272
syria,2021-04-03T00:00:00Z,-4.4326910973,3.8937380314,52.6851005554
syria,2021-04-04T00:00:00Z,-3.8009388447,5.5465655327,44.6387367249
syria,2021-04-05T00:00:00Z,-4.6298065186,4.9012556076,38.6229133606
syria,2021-04-06T00:00:00Z,-4.7118506432,5.0236463547,42.5617332458
syria,2021-04-07T00:00:00Z,-6.492620945,6.251742363,47.6980438232
syria,2021-04-08T00:00:00Z,-4.5282826424,4.6056699753,64.5579223633
syria,2021-04-09T00:00:00Z,-9.7956352234,3.1050081253,66.9458389282
syria,2021-04-10T00:00:00Z,-6.0731492043,4.4743900299,47.9498405457
syria,2021-04-11T00:00:00Z,-7.1350979805,4.9125680923,44.3662071228
syria,2021-04-12T00:00:00Z,-7.0693507195,2.6343851089,57.3286972046
syria,2021-04-13T00:00:00Z,-4.5726804733,5.5615768433,58.7545471191
syria,2021-04-14T00:00:00Z,-4.625421524,3.3209681511,60.7417259216
syria,2021-04-15T00:00:00Z,-6.30331707,4.5919094086,54.7260284424
syria,2021-04-16T00:00:00Z,-7.6225891113,4.7965736389,75.329284668
syria,2021-04-17T00:00:00Z,-6.2587089539,4.1062779427,77.1156692505
syria,2021-04-18T00:00:00Z,-4.4988970757,4.7041358948,80.9109039307
syria,2021-04-19T00:00:00Z,-8.587723732,3.8866147995,56.1003074646
syria,2021-04-20T00:00:00Z,-5.4155330658,5.4395565987,107.9831695557
syria,2021-04-21T00:00:00Z,-5.597864151,4.2286128998,83.8390808105
syria,2021-04-22T00:00:00Z,-5.5511722565,4.7688045502,126.1035919189
syria,2021-04-23T00:00:00Z,-6.7079534531,3.2554216385,88.1123046875
syria,2021-04-24T00:00:00Z,-6.4390659332,4.7129507065,96.201461792
syria,2021-04-25T00:00:00Z,-5.336868763,5.5916318893,69.1634750366
syria,2021-04-26T00:00:00Z,-8.3482923508,4.116168499,105.5885620117
syria,2021-04-27T00:00:00Z,-11.3367881775,1.9164612293,98.6739501953
syria,2021-04-28T00:00:00Z,-7.5014743805,1.168931365,94.6211624146
syria,2021-04-29T00:00:00Z,-5.2972278595,3.1707978249,90.3729858398
bhutan,2021-01-30T00:00:00Z,-1.1279804707,0.2762092054,1.7266409397
bhutan,2021-01-31T00:00:00Z,-1.8591265678,0.38907969,2.4488890171
bhutan,2021-02-01T00:00:00Z,-0.8534470797,0.5065456629,1.6940963268
bhutan,2021-02-02T00:00:00Z,-1.2909519672,-0.1615142226,1.7132382393
bhutan,2021-02-03T00:00:00Z,-1.5697027445,-0.2823870182,0.9832751751
bhutan,2021-02-04T00:00:00Z,-1.5705913305,-0.2347733974,1.1467494965
bhutan,2021-02-05T00:00:00Z,-0.6646075845,0.1291337907,0.9888400435
bhutan,2021-02-06T00:00:00Z,-0.8593965173,-1.581013E-4,0.9536503553
bhutan,2021-02-07T00:00:00Z,-0.805550158,-0.018677339,1.2644258738
bhutan,2021-02-08T00:00:00Z,-0.4843155742,0.0726008415,1.0581634045
bhutan,2021-02-09T00:00:00Z,-0.7515328526,0.1469159573,1.3394052982
bhutan,2021-02-10T00:00:00Z,-0.7361979485,0.0020054281,1.2342740297
bhutan,2021-02-11T00:00:00Z,-0.8935444951,-0.0795330256,0.6991906166
bhutan,2021-02-12T00:00:00Z,-0.828125596,-0.1518605351,1.4301571846
bhutan,2021-02-13T00:00:00Z,-0.5535773039,-0.0649788529,0.888817966
bhutan,2021-02-14T00:00:00Z,-0.8103280067,-0.1265640259,0.8102463484
bhutan,2021-02-15T00:00:00Z,-0.8296942711,-0.2498000115,0.6525536776
bhutan,2021-02-16T00:00:00Z,-1.2397069931,-0.3375971615,0.3290509284
bhutan,2021-02-17T00:00:00Z,-0.8072032332,-0.3194721341,0.3472405076
bhutan,2021-02-18T00:00:00Z,-0.8125556707,-0.2904034853,0.2035523057
bhutan,2021-02-19T00:00:00Z,-0.890260458,-0.2056194842,0.459439218
bhutan,2021-02-20T00:00:00Z,-0.4277769923,-0.1164534166,0.3179578483
bhutan,2021-02-21T00:00:00Z,-0.500944972,-0.0849588215,0.3911673427
bhutan,2021-02-22T00:00:00Z,-0.7443124652,-0.2442898154,0.1205368191
bhutan,2021-02-23T00:00:00Z,-0.5098779202,-0.0432261974,0.5302040577
bhutan,2021-02-24T00:00:00Z,-0.3812606931,-0.0704376251,0.3609931469
bhutan,2021-02-25T00:00:00Z,-0.5159893632,-0.0806185901,0.1957985014
bhutan,2021-02-26T00:00:00Z,-0.6131766438,-0.1438757479,0.2746857703
bhutan,2021-02-27T00:00:00Z,-0.4547074437,-0.0959882364,0.430216819
bhutan,2021-02-28T00:00:00Z,-0.3434784412,-0.0987486988,0.3869065344
bhutan,2021-03-01T00:00:00Z,-0.2809504271,-0.0658359826,0.2726393938
bhutan,2021-03-02T00:00:00Z,-0.4318008423,-0.0553708002,0.1944981515
bhutan,2021-03-03T00:00:00Z,-0.3376794457,-0.0369542167,0.1963447332
bhutan,2021-03-04T00:00:00Z,-0.3486870825,-0.0648916364,0.1606320441
bhutan,2021-03-05T00:00:00Z,-0.2957572043,-0.0476722904,0.2476321459
bhutan,2021-03-06T00:00:00Z,-0.3238160014,-0.079735674,0.1336889714
bhutan,2021-03-07T00:00:00Z,-0.378683418,-0.0587041751,0.2932375669
bhutan,2021-03-08T00:00:00Z,-0.2577926517,0.0158228986,0.3989164829
bhutan,2021-03-09T00:00:00Z,-0.3360898793,-0.0086419601,0.2621669769
bhutan,2021-03-10T00:00:00Z,-0.3179211915,-0.0554951727,0.2307187468
bhutan,2021-03-11T00:00:00Z,-0.2918355465,-0.0749122575,0.287551403
bhutan,2021-03-12T00:00:00Z,-0.3802645504,-0.0328855924,0.3723940253
bhutan,2021-03-13T00:00:00Z,-0.4102471173,-0.1046202555,0.2516381741
bhutan,2021-03-14T00:00:00Z,-0.3656854331,-0.012030134,0.3419782519
bhutan,2021-03-15T00:00:00Z,-0.3686482012,-0.1036129296,0.2282914221
bhutan,2021-03-16T00:00:00Z,-0.3877499402,-0.1190798506,0.2736645341
bhutan,2021-03-17T00:00:00Z,-0.5272977948,-0.171434164,0.1835736334
bhutan,2021-03-18T00:00:00Z,-0.5378063917,-0.1204871908,0.3147526383
bhutan,2021-03-19T00:00:00Z,-0.461055398,-0.1107621118,0.3457799554
bhutan,2021-03-20T00:00:00Z,-0.4483376741,-0.0391994938,0.4094578624
bhutan,2021-03-21T00:00:00Z,-0.4380139709,-0.0679840669,0.3520971239
bhutan,2021-03-22T00:00:00Z,-0.5625604987,-0.0433267355,0.3818679452
bhutan,2021-03-23T00:00:00Z,-0.5597557425,0.0541347787,0.4013887346
bhutan,2021-03-24T00:00:00Z,-0.381891042,-0.0597162396,0.3339416385
bhutan,2021-03-25T00:00:00Z,-0.5244176388,-0.1444692314,0.2332330197
bhutan,2021-03-26T00:00:00Z,-0.4915857315,-0.0863550082,0.438072294
bhutan,2021-03-27T00:00:00Z,-0.34547472,-0.0550902188,0.3216126263
bhutan,2021-03-28T00:00:00Z,-0.3762434423,-0.0263362564,0.3946027756
bhutan,2021-03-29T00:00:00Z,-0.4655374587,-0.0405588634,0.353687346
bhutan,2021-03-30T00:00:00Z,-0.3652640581,0.012392167,0.4889097214
bhutan,2021-03-31T00:00:00Z,-0.4108024836,-0.057693474,0.3491137624
bhutan,2021-04-01T00:00:00Z,-0.3817911446,-0.0765507743,0.2813477516
bhutan,2021-04-02T00:00:00Z,-0.3996655345,0.0029390585,0.3521963954
bhutan,2021-04-03T00:00:00Z,-0.3923376203,-0.092125237,0.2371021062
bhutan,2021-04-04T00:00:00Z,-0.4156758189,-0.035630893,0.3751614392
bhutan,2021-04-05T00:00:00Z,-0.3329194486,-0.0363879651,0.2426827103
bhutan,2021-04-06T00:00:00Z,-0.3499978781,0.0064626597,0.3685923517
bhutan,2021-04-07T00:00:00Z,-0.3419747949,0.0124023855,0.4390054345
bhutan,2021-04-08T00:00:00Z,-0.3706301749,-0.0142382756,0.349691689
bhutan,2021-04-09T00:00:00Z,-0.3522185981,-0.0458991304,0.3242391944
