item_id,date,p10,p50,p90
palestine,2021-03-08T00:00:00Z,-96.8065338135,25.194606781,222.341293335
palestine,2021-03-09T00:00:00Z,-75.8320999146,41.6420059204,287.7380371094
palestine,2021-03-10T00:00:00Z,-64.9731826782,50.5835952759,217.5559387207
palestine,2021-03-11T00:00:00Z,-91.2632217407,21.5150356293,234.5845794678
palestine,2021-03-12T00:00:00Z,-90.203918457,20.3163814545,203.4790039062
palestine,2021-03-13T00:00:00Z,-91.9825439453,11.6957321167,154.6441802979
palestine,2021-03-14T00:00:00Z,-89.4446258545,12.7170982361,164.3975219727
palestine,2021-03-15T00:00:00Z,-90.320892334,3.4980621338,162.0853271484
palestine,2021-03-16T00:00:00Z,-72.3459472656,1.6003551483,170.4366607666
palestine,2021-03-17T00:00:00Z,-80.6675338745,3.268740654,162.1878356934
palestine,2021-03-18T00:00:00Z,-106.3062286377,6.7481231689,182.8494262695
palestine,2021-03-19T00:00:00Z,-95.3958129883,-12.6729450226,142.1308898926
palestine,2021-03-20T00:00:00Z,-105.0716171265,-10.8274421692,155.520111084
palestine,2021-03-21T00:00:00Z,-96.6547927856,-13.2583026886,148.3534851074
palestine,2021-03-22T00:00:00Z,-97.3781280518,-33.3945999146,98.9699554443
palestine,2021-03-23T00:00:00Z,-100.688659668,-15.8946971893,115.537322998
palestine,2021-03-24T00:00:00Z,-94.2380752563,-16.4750823975,134.1229400635
palestine,2021-03-25T00:00:00Z,-96.5465927124,-38.8409690857,122.2698516846
palestine,2021-03-26T00:00:00Z,-109.0896224976,-33.120223999,95.2274093628
palestine,2021-03-27T00:00:00Z,-93.3045806885,-37.7724113464,101.075843811
palestine,2021-03-28T00:00:00Z,-91.2892227173,-31.6520614624,94.8007965088
palestine,2021-03-29T00:00:00Z,-99.6852722168,-44.8728408813,85.8176269531
palestine,2021-03-30T00:00:00Z,-89.8497238159,-33.006603241,124.8952026367
palestine,2021-03-31T00:00:00Z,-84.1258850098,-37.4139404297,89.1608352661
palestine,2021-04-01T00:00:00Z,-108.7370834351,-52.3452796936,60.5947799683
palestine,2021-04-02T00:00:00Z,-114.3617782593,-50.0614242554,78.1036529541
palestine,2021-04-03T00:00:00Z,-114.5226135254,-50.8951721191,58.2579269409
palestine,2021-04-04T00:00:00Z,-103.1403045654,-38.5074539185,109.5959014893
palestine,2021-04-05T00:00:00Z,-112.4471511841,-54.215045929,102.8266372681
palestine,2021-04-06T00:00:00Z,-114.7462081909,-43.7863349915,67.3133468628
palestine,2021-04-07T00:00:00Z,-106.8328018188,-49.0099563599,67.4669723511
palestine,2021-04-08T00:00:00Z,-112.7917327881,-53.5043029785,62.9485855103
palestine,2021-04-09T00:00:00Z,-114.146484375,-65.5063018799,32.3621406555
palestine,2021-04-10T00:00:00Z,-106.7685699463,-58.228767395,32.7661552429
palestine,2021-04-11T00:00:00Z,-104.7993011475,-54.0012512207,28.724603653
palestine,2021-04-12T00:00:00Z,-110.5939941406,-57.8495025635,35.0780677795
palestine,2021-04-13T00:00:00Z,-106.0492553711,-52.1232910156,22.0017738342
palestine,2021-04-14T00:00:00Z,-95.4992370605,-47.7389945984,39.9354782104
palestine,2021-04-15T00:00:00Z,-103.2742462158,-56.2943611145,22.8133220673
palestine,2021-04-16T00:00:00Z,-101.1912841797,-59.9102554321,13.3719434738
palestine,2021-04-17T00:00:00Z,-103.0156173706,-59.5893287659,24.0744247437
palestine,2021-04-18T00:00:00Z,-87.3089904785,-46.1604690552,8.2705535889
palestine,2021-04-19T00:00:00Z,-98.2262420654,-58.2084770203,6.3660860062
palestine,2021-04-20T00:00:00Z,-96.6776580811,-54.3422164917,27.6570663452
palestine,2021-04-21T00:00:00Z,-101.1953277588,-60.5774765015,8.7244701385
palestine,2021-04-22T00:00:00Z,-95.4500427246,-59.3421478271,-9.3359279633
palestine,2021-04-23T00:00:00Z,-103.8733215332,-60.1720161438,0.8744564056
palestine,2021-04-24T00:00:00Z,-98.3235092163,-63.5038223267,-0.0474367142
palestine,2021-04-25T00:00:00Z,-86.4245681763,-48.9474182129,12.2758026123
palestine,2021-04-26T00:00:00Z,-99.290397644,-61.8126678467,4.4796066284
palestine,2021-04-27T00:00:00Z,-95.7020492554,-53.5722618103,7.1732788086
palestine,2021-04-28T00:00:00Z,-106.7139282227,-57.7715492249,4.7613048553
palestine,2021-04-29T00:00:00Z,-108.1623153687,-60.6987419128,4.0608825684
laos,2021-01-30T00:00:00Z,-0.008431199,-9.96224E-4,0.0073053129
laos,2021-01-31T00:00:00Z,-0.007892482,-8.728547E-4,0.0043614772
laos,2021-02-01T00:00:00Z,-0.0140721519,-0.0089919996,-0.0043346724
laos,2021-02-02T00:00:00Z,-0.0035028737,0.0029085267,0.0086096153
laos,2021-02-03T00:00:00Z,-0.0055803717,-0.0014052147,0.001673689
laos,2021-02-04T00:00:00Z,-0.0017727591,4.534585E-4,0.00321235
laos,2021-02-05T00:00:00Z,-0.0014710764,8.288355E-4,0.0024567221
laos,2021-02-06T00:00:00Z,-0.0013583166,2.469807E-4,0.0020691378
laos,2021-02-07T00:00:00Z,-0.0030221748,0.001757584,0.0063114087
laos,2021-02-08T00:00:00Z,-0.0083133578,-0.0018456348,0.006832568
laos,2021-02-09T00:00:00Z,-0.0266213045,-0.0190111827,-0.010087342
laos,2021-02-10T00:00:00Z,-0.0029595806,3.769198E-4,0.0039744787
laos,2021-02-11T00:00:00Z,-0.0017371229,5.919007E-4,0.0029443316
laos,2021-02-12T00:00:00Z,-0.0032531314,-3.228954E-4,0.0014427413
laos,2021-02-13T00:00:00Z,-0.0014378459,-3.132015E-4,0.0013629878
laos,2021-02-14T00:00:00Z,7.100783E-4,0.0050566434,0.0113071632
laos,2021-02-15T00:00:00Z,0.0061989781,0.0096061844,0.014762667
laos,2021-02-16T00:00:00Z,-0.0137228277,-0.0070013986,0.0023578606
laos,2021-02-17T00:00:00Z,0.0027790768,0.0071358499,0.0104933353
laos,2021-02-18T00:00:00Z,7.831755E-4,0.0040228101,0.006969979
laos,2021-02-19T00:00:00Z,-4.392797E-4,0.0023095501,0.0041375826
laos,2021-02-20T00:00:00Z,2.596966E-4,0.0017461147,0.0036928188
laos,2021-02-21T00:00:00Z,4.151468E-4,0.0056718122,0.0123267099
laos,2021-02-22T00:00:00Z,-0.0306186303,-0.003949035,0.0216322504
laos,2021-02-23T00:00:00Z,-0.0048285243,0.0023468351,0.0098140417
laos,2021-02-24T00:00:00Z,-0.0016969694,0.0047143949,0.0119262449
laos,2021-02-25T00:00:00Z,-0.0058933245,0.003269616,0.0108837159
laos,2021-02-26T00:00:00Z,-0.003311042,8.546326E-4,0.0048808227
laos,2021-02-27T00:00:00Z,-0.0020918294,4.254252E-4,0.0030653391
laos,2021-02-28T00:00:00Z,-0.0022900398,1.6611E-4,0.0023245087
laos,2021-03-01T00:00:00Z,-0.0024078668,7.281697E-4,0.0028953855
laos,2021-03-02T00:00:00Z,-0.0040019951,-0.0016189055,7.084904E-4
laos,2021-03-03T00:00:00Z,-0.0025215775,-8.411538E-4,0.0013431062
laos,2021-03-04T00:00:00Z,-0.0025090484,-8.68124E-4,7.993807E-4
laos,2021-03-05T00:00:00Z,-0.0021240793,-6.377717E-4,9.261167E-4
laos,2021-03-06T00:00:00Z,-0.0017413974,-6.175748E-4,6.050912E-4
laos,2021-03-07T00:00:00Z,-0.0019610687,-6.558921E-4,6.862808E-4
laos,2021-03-08T00:00:00Z,-0.001966699,-8.233226E-4,6.928043E-4
laos,2021-03-09T00:00:00Z,-0.0024460251,-7.760958E-4,6.446116E-4
laos,2021-03-10T00:00:00Z,-0.0022917148,-0.0010210371,1.191714E-4
laos,2021-03-11T00:00:00Z,-0.0021692971,-9.87183E-4,3.168075E-4
laos,2021-03-12T00:00:00Z,-0.0030169359,-9.646744E-4,6.28792E-5
laos,2021-03-13T00:00:00Z,-0.0022937246,-9.272155E-4,2.867561E-4
laos,2021-03-14T00:00:00Z,-0.0022343711,-9.987013E-4,4.872587E-4
laos,2021-03-15T00:00:00Z,-0.0019203087,-0.0010356349,6.72712E-4
laos,2021-03-16T00:00:00Z,-0.0019001921,-7.826868E-4,6.747503E-4
laos,2021-03-17T00:00:00Z,-0.0021488625,-9.686018E-4,8.042745E-4
laos,2021-03-18T00:00:00Z,-0.0025359397,-7.282698E-4,0.0012527287
laos,2021-03-19T00:00:00Z,-0.0029125216,-8.510812E-4,2.30579E-4
laos,2021-03-20T00:00:00Z,-0.0025983308,-9.824504E-4,2.602463E-4
laos,2021-03-21T00:00:00Z,-0.0021577768,-9.000723E-4,5.132417E-4
laos,2021-03-22T00:00:00Z,-0.0045803934,6.069966E-4,0.0048348438
laos,2021-03-23T00:00:00Z,-0.0066967029,-0.002145774,0.0022023739
laos,2021-03-24T00:00:00Z,-0.0060649053,-0.0020218503,0.0013670973
laos,2021-03-25T00:00:00Z,-0.004093044,-0.0015295983,7.043831E-4
laos,2021-03-26T00:00:00Z,-0.0032282104,-0.0011782144,0.0016311458
laos,2021-03-27T00:00:00Z,-0.001680152,-5.77816E-4,0.0013179412
laos,2021-03-28T00:00:00Z,-0.0019107606,-3.31234E-4,0.0012863332
laos,2021-03-29T00:00:00Z,-0.0023386066,-3.021108E-4,0.0013251527
laos,2021-03-30T00:00:00Z,-0.0019456759,-2.4898E-4,0.0014214289
laos,2021-03-31T00:00:00Z,-0.0019601353,-3.707346E-4,0.0010717281
laos,2021-04-01T00:00:00Z,-0.002310246,-9.02178E-4,7.010143E-4
laos,2021-04-02T00:00:00Z,-0.0021350612,-6.986063E-4,8.204915E-4
laos,2021-04-03T00:00:00Z,-0.0019361172,-8.276253E-4,3.417771E-4
laos,2021-04-04T00:00:00Z,-0.0018099475,-6.733593E-4,9.042005E-4
laos,2021-04-05T00:00:00Z,-0.0023010303,-0.0010181302,-1.317757E-4
laos,2021-04-06T00:00:00Z,-0.0024212583,-8.653226E-4,6.766117E-4
laos,2021-04-07T00:00:00Z,-0.0019171149,-9.904723E-4,8.116515E-4
laos,2021-04-08T00:00:00Z,-0.0022825187,-0.001028762,6.882483E-4
laos,2021-04-09T00:00:00Z,-0.0025136359,-0.0012590407,-5.62025E-5
laos,2021-04-10T00:00:00Z,-0.002095585,-9.820573E-4,2.751384E-4
laos,2021-04-11T00:00:00Z,-0.0022966005,-9.972641E-4,2.137767E-4
laos,2021-04-12T00:00:00Z,-0.0023523953,-9.400623E-4,9.31491E-5
laos,2021-04-13T00:00:00Z,-0.0020744344,-8.173848E-4,6.679789E-4
laos,2021-04-14T00:00:00Z,-0.001921443,-8.990118E-4,1.09468E-4
laos,2021-04-15T00:00:00Z,-0.0021151151,-9.080254E-4,2.733063E-4
laos,2021-04-16T00:00:00Z,-0.0023390532,-8.034114E-4,5.859756E-4
laos,2021-04-17T00:00:00Z,-0.0016596067,-8.810273E-4,5.526788E-4
laos,2021-04-18T00:00:00Z,-0.0017074891,-7.034111E-4,7.095885E-4
laos,2021-04-19T00:00:00Z,-0.0020232832,4.57998E-4,0.0026377719
laos,2021-04-20T00:00:00Z,-0.0030135047,-9.741985E-4,0.0017923372
laos,2021-04-21T00:00:00Z,-0.0022427125,-5.338659E-4,0.0012593897
laos,2021-04-22T00:00:00Z,-0.0021951844,-6.526507E-4,0.0011153778
laos,2021-04-23T00:00:00Z,-0.0023987496,-6.163455E-4,8.208975E-4
laos,2021-04-24T00:00:00Z,-0.0019116257,-5.676108E-4,7.29544E-4
laos,2021-04-25T00:00:00Z,-0.0015676788,-3.305285E-4,9.232759E-4
laos,2021-04-26T00:00:00Z,-0.0018363856,-5.786848E-4,0.0013542469
laos,2021-04-27T00:00:00Z,-0.0021532197,-5.060797E-4,0.0012772664
laos,2021-04-28T00:00:00Z,-0.0018512765,-5.084536E-4,0.0010356877
laos,2021-04-29T00:00:00Z,-0.0017387413,-6.058253E-4,2.010274E-4
thailand,2021-01-30T00:00:00Z,37.4487915039,1014.8055419922,2113.2973632812
thailand,2021-01-31T00:00:00Z,-126.8757324219,778.9464111328,1768.7429199219
thailand,2021-02-01T00:00:00Z,180.8069610596,952.161315918,1687.1108398438
thailand,2021-02-02T00:00:00Z,-50.3911743164,709.0908203125,2312.50390625
thailand,2021-02-03T00:00:00Z,-314.1201782227,569.607421875,1533.1164550781
thailand,2021-02-04T00:00:00Z,-195.3754882812,517.2517700195,2198.5961914062
thailand,2021-02-05T00:00:00Z,-77.9888916016,579.3329467773,1702.3768310547
thailand,2021-02-06T00:00:00Z,2.2533340454,505.1692810059,1587.7492675781
thailand,2021-02-07T00:00:00Z,-36.9528160095,424.6428833008,1709.9073486328
thailand,2021-02-08T00:00:00Z,-30.2174224854,501.218963623,2057.8315429688
thailand,2021-02-09T00:00:00Z,-68.2687835693,328.226776123,1342.9538574219
thailand,2021-02-10T00:00:00Z,-81.6726531982,405.6833190918,1557.8166503906
thailand,2021-02-11T00:00:00Z,-112.595703125,384.5346984863,1393.3933105469
thailand,2021-02-12T00:00:00Z,-70.6271438599,403.6477661133,1561.3126220703
thailand,2021-02-13T00:00:00Z,12.8315677643,384.2926635742,1212.7890625
thailand,2021-02-14T00:00:00Z,-97.8390197754,291.3749084473,1508.4278564453
thailand,2021-02-15T00:00:00Z,-34.0147857666,321.6727600098,1164.0845947266
thailand,2021-02-16T00:00:00Z,-32.8753852844,196.9680786133,972.8581542969
thailand,2021-02-17T00:00:00Z,-48.8117828369,281.7197265625,1044.9736328125
thailand,2021-02-18T00:00:00Z,-82.1506958008,218.9977111816,891.4232177734
thailand,2021-02-19T00:00:00Z,8.4047470093,252.1760559082,1005.6137695312
thailand,2021-02-20T00:00:00Z,-52.1182403564,187.7583007812,886.2674560547
thailand,2021-02-21T00:00:00Z,3.3336327076,186.1649627686,871.3645629883
thailand,2021-02-22T00:00:00Z,-59.6471748352,131.5322570801,718.8669433594
thailand,2021-02-23T00:00:00Z,-74.8781814575,113.3973312378,739.6491699219
thailand,2021-02-24T00:00:00Z,-43.570690155,127.1480712891,689.0802612305
thailand,2021-02-25T00:00:00Z,-85.8011474609,152.9960479736,734.4226074219
thailand,2021-02-26T00:00:00Z,-48.4527549744,136.4405822754,730.4642944336
thailand,2021-02-27T00:00:00Z,-42.7539520264,108.1459197998,697.0166625977
thailand,2021-02-28T00:00:00Z,-50.1923980713,109.1074676514,689.3870849609
thailand,2021-03-01T00:00:00Z,-39.361492157,106.688621521,675.5079345703
thailand,2021-03-02T00:00:00Z,-54.966342926,88.7538757324,650.7858276367
thailand,2021-03-03T00:00:00Z,-52.0481071472,92.1514587402,803.6578369141
thailand,2021-03-04T00:00:00Z,-73.107925415,85.8218917847,727.7215576172
thailand,2021-03-05T00:00:00Z,-54.1388168335,118.6982498169,805.7431640625
thailand,2021-03-06T00:00:00Z,-29.550868988,84.7381591797,726.1766357422
thailand,2021-03-07T00:00:00Z,-31.7145080566,56.4811019897,562.8916625977
thailand,2021-03-08T00:00:00Z,-24.114730835,70.4619064331,352.770324707
thailand,2021-03-09T00:00:00Z,-34.3519973755,44.5445251465,398.6134643555
thailand,2021-03-10T00:00:00Z,-26.3663253784,46.4475975037,501.893737793
thailand,2021-03-11T00:00:00Z,-45.2814178467,53.4742660522,542.4507446289
thailand,2021-03-12T00:00:00Z,-39.5791854858,51.4350738525,491.4789428711
thailand,2021-03-13T00:00:00Z,-15.4642152786,56.0203323364,540.4710693359
thailand,2021-03-14T00:00:00Z,-11.3983650208,54.9106674194,522.0819091797
thailand,2021-03-15T00:00:00Z,-19.443944931,47.4069747925,368.6025695801
thailand,2021-03-16T00:00:00Z,-34.8922462463,27.9707832336,374.8491516113
thailand,2021-03-17T00:00:00Z,-18.9827060699,40.5965881348,488.8746337891
thailand,2021-03-18T00:00:00Z,-27.3832168579,50.5022010803,483.7337341309
thailand,2021-03-19T00:00:00Z,-29.0051612854,49.6950531006,515.4520874023
thailand,2021-03-20T00:00:00Z,-28.4417648315,30.3971824646,375.6072387695
thailand,2021-03-21T00:00:00Z,-9.293346405,38.7074584961,472.1321411133
thailand,2021-03-22T00:00:00Z,-12.0871391296,32.619808197,369.9706115723
thailand,2021-03-23T00:00:00Z,-31.4169788361,22.6532592773,300.4452209473
thailand,2021-03-24T00:00:00Z,-13.1597070694,39.1512794495,431.8591918945
thailand,2021-03-25T00:00:00Z,-20.3626747131,27.4374294281,425.3325805664
thailand,2021-03-26T00:00:00Z,-28.8273658752,24.0882816315,312.7578125
thailand,2021-03-27T00:00:00Z,-12.5044527054,35.0434341431,279.123626709
thailand,2021-03-28T00:00:00Z,-19.2521438599,31.8346767426,241.1185760498
thailand,2021-03-29T00:00:00Z,-37.7785491943,20.6838130951,251.474395752
thailand,2021-03-30T00:00:00Z,-28.1459331512,27.8671798706,233.9676208496
thailand,2021-03-31T00:00:00Z,-16.7945766449,27.7898826599,270.2568664551
thailand,2021-04-01T00:00:00Z,-21.4152030945,23.0292568207,289.5864868164
thailand,2021-04-02T00:00:00Z,-28.0068893433,22.852514267,302.6679077148
thailand,2021-04-03T00:00:00Z,-39.5651702881,14.3598937988,227.9544067383
thailand,2021-04-04T00:00:00Z,-14.063170433,16.1253967285,200.3020782471
thailand,2021-04-05T00:00:00Z,-32.2712783813,11.1557121277,235.7713470459
thailand,2021-04-06T00:00:00Z,-28.233215332,9.8286828995,217.5459747314
thailand,2021-04-07T00:00:00Z,-19.2258415222,9.8192176819,334.2907714844
thailand,2021-04-08T00:00:00Z,-19.2835083008,10.5310134888,253.3518676758
thailand,2021-04-09T00:00:00Z,-14.8433036804,13.1811332703,219.7585449219
thailand,2021-04-10T00:00:00Z,-14.8472213745,14.3496398926,255.6762542725
thailand,2021-04-11T00:00:00Z,-19.5905609131,6.2926449776,222.7494049072
thailand,2021-04-12T00:00:00Z,-23.1535263062,8.3252744675,200.1505126953
thailand,2021-04-13T00:00:00Z,-24.7800369263,6.3830161095,232.3424987793
thailand,2021-04-14T00:00:00Z,-22.8697223663,7.9706420898,262.4924621582
thailand,2021-04-15T00:00:00Z,-28.5562496185,2.9832077026,286.5668029785
thailand,2021-04-16T00:00:00Z,-19.7104816437,8.9087619781,189.3037109375
thailand,2021-04-17T00:00:00Z,-21.8369083405,8.0141029358,225.8961486816
thailand,2021-04-18T00:00:00Z,-15.4960308075,7.3965668678,236.050994873
thailand,2021-04-19T00:00:00Z,-17.5992393494,6.918841362,204.9529266357
thailand,2021-04-20T00:00:00Z,-23.3392486572,6.1833381653,196.0475769043
thailand,2021-04-21T00:00:00Z,-15.5007152557,14.1068582535,234.3262481689
thailand,2021-04-22T00:00:00Z,-12.1521272659,10.3287677765,224.9468994141
thailand,2021-04-23T00:00:00Z,-29.7838554382,11.4167041779,239.9132385254
thailand,2021-04-24T00:00:00Z,-14.7088289261,12.3610553741,224.4054260254
thailand,2021-04-25T00:00:00Z,-9.1948785782,20.5744132996,192.6811981201
thailand,2021-04-26T00:00:00Z,-13.2297773361,19.1311702728,226.0370483398
thailand,2021-04-27T00:00:00Z,-18.049079895,25.8452739716,228.7856140137
thailand,2021-04-28T00:00:00Z,-18.7804222107,22.6585044861,221.6140441895
thailand,2021-04-29T00:00:00Z,-12.8250627518,20.9418411255,220.5000610352
qatar,2021-01-30T00:00:00Z,263.024597168,320.0400390625,400.2917480469
qatar,2021-01-31T00:00:00Z,241.3788299561,311.2084655762,415.6712646484
qatar,2021-02-01T00:00:00Z,240.6173553467,324.6022949219,435.6775817871
qatar,2021-02-02T00:00:00Z,218.1311950684,330.4483032227,468.6779174805
qatar,2021-02-03T00:00:00Z,235.1393432617,337.6476745605,492.1315917969
qatar,2021-02-04T00:00:00Z,221.5271606445,333.9841308594,532.9207763672
qatar,2021-02-05T00:00:00Z,185.0657196045,321.7448730469,504.6598815918
qatar,2021-02-06T00:00:00Z,185.8834686279,304.1354980469,542.913269043
qatar,2021-02-07T00:00:00Z,168.5726776123,296.0361022949,523.33203125
qatar,2021-02-08T00:00:00Z,157.243270874,308.5351257324,551.6909790039
qatar,2021-02-09T00:00:00Z,147.0232543945,303.4475402832,593.2268066406
qatar,2021-02-10T00:00:00Z,151.1460571289,301.1082763672,561.1916503906
qatar,2021-02-11T00:00:00Z,149.6067199707,326.5187072754,593.2387084961
qatar,2021-02-12T00:00:00Z,139.7919158936,297.2179260254,574.5733642578
qatar,2021-02-13T00:00:00Z,130.826461792,278.8403625488,616.4741210938
qatar,2021-02-14T00:00:00Z,109.2289886475,271.2605895996,591.1146240234
qatar,2021-02-15T00:00:00Z,110.5096435547,261.0501708984,617.4942016602
qatar,2021-02-16T00:00:00Z,120.8878631592,257.0786437988,655.9123535156
qatar,2021-02-17T00:00:00Z,100.9661178589,261.1262512207,688.6666870117
qatar,2021-02-18T00:00:00Z,94.7505111694,286.2446594238,624.5788574219
qatar,2021-02-19T00:00:00Z,55.8488693237,240.9039764404,699.5655517578
qatar,2021-02-20T00:00:00Z,87.1958618164,217.7242736816,646.8060302734
qatar,2021-02-21T00:00:00Z,94.2155151367,214.4428863525,671.4375
qatar,2021-02-22T00:00:00Z,76.9176177979,219.345123291,624.1040039062
qatar,2021-02-23T00:00:00Z,81.7833251953,240.4136657715,617.8081054688
qatar,2021-02-24T00:00:00Z,84.5293121338,237.8162384033,581.7847900391
qatar,2021-02-25T00:00:00Z,76.4361495972,242.6766815186,663.1439819336
qatar,2021-02-26T00:00:00Z,82.2955245972,228.9103393555,670.7443847656
qatar,2021-02-27T00:00:00Z,66.9708557129,205.7418060303,603.4578857422
qatar,2021-02-28T00:00:00Z,48.1464004517,194.6924133301,610.5859375
qatar,2021-03-01T00:00:00Z,54.350276947,196.5141296387,720.9046020508
qatar,2021-03-02T00:00:00Z,49.8124237061,173.0893249512,642.6061401367
qatar,2021-03-03T00:00:00Z,39.3358001709,206.041015625,722.5395507812
qatar,2021-03-04T00:00:00Z,45.5675964355,203.6266174316,729.3889770508
qatar,2021-03-05T00:00:00Z,38.9659576416,189.1434631348,692.3014526367
qatar,2021-03-06T00:00:00Z,39.9272689819,189.0151519775,627.1429443359
qatar,2021-03-07T00:00:00Z,17.6928100586,187.0386352539,718.0078125
qatar,2021-03-08T00:00:00Z,27.8013496399,177.6194458008,650.3364257812
qatar,2021-03-09T00:00:00Z,13.7036056519,168.7446746826,712.3326416016
qatar,2021-03-10T00:00:00Z,14.1664867401,173.2350769043,749.854675293
qatar,2021-03-11T00:00:00Z,27.2172031403,186.1136779785,799.3262939453
qatar,2021-03-12T00:00:00Z,9.0311870575,154.4513092041,692.5277709961
qatar,2021-03-13T00:00:00Z,26.046754837,165.2144927979,864.5537109375
qatar,2021-03-14T00:00:00Z,15.4373474121,162.5783691406,808.852355957
qatar,2021-03-15T00:00:00Z,13.7212677002,139.7697753906,749.4915771484
qatar,2021-03-16T00:00:00Z,15.0265579224,151.9285430908,797.7408447266
qatar,2021-03-17T00:00:00Z,6.4990215302,144.7865905762,772.9476318359
qatar,2021-03-18T00:00:00Z,-0.9462203979,142.4469604492,781.1925048828
qatar,2021-03-19T00:00:00Z,1.2352001667,133.8292541504,768.1614990234
qatar,2021-03-20T00:00:00Z,4.9069514275,137.1959838867,842.4747314453
qatar,2021-03-21T00:00:00Z,1.5473909378,125.2411346436,849.1623535156
qatar,2021-03-22T00:00:00Z,0.4432231188,115.2131881714,742.8358154297
qatar,2021-03-23T00:00:00Z,6.8412690163,119.306968689,827.2495727539
qatar,2021-03-24T00:00:00Z,1.9130706787,115.049949646,886.1508789062
qatar,2021-03-25T00:00:00Z,6.7237200737,111.2941055298,748.6654052734
qatar,2021-03-26T00:00:00Z,3.2357902527,105.4214935303,769.3062744141
qatar,2021-03-27T00:00:00Z,2.0912876129,96.3165664673,698.1385498047
qatar,2021-03-28T00:00:00Z,3.4397568703,116.3405914307,857.0768432617
qatar,2021-03-29T00:00:00Z,-1.5265710354,109.8371429443,858.4321289062
qatar,2021-03-30T00:00:00Z,1.6532726288,109.2552108765,750.3046264648
qatar,2021-03-31T00:00:00Z,-1.0014731884,97.2248306274,747.1546630859
qatar,2021-04-01T00:00:00Z,0.9928343296,103.5331344604,675.8466796875
qatar,2021-04-02T00:00:00Z,3.8718495369,93.7903289795,667.9786376953
qatar,2021-04-03T00:00:00Z,-6.9059753418,94.2331542969,798.4868774414
qatar,2021-04-04T00:00:00Z,0.4152874947,58.0761146545,490.8983154297
qatar,2021-04-05T00:00:00Z,2.0871086121,82.937210083,603.5296630859
qatar,2021-04-06T00:00:00Z,-1.6187247038,70.2735214233,565.4088134766
qatar,2021-04-07T00:00:00Z,0.7816390991,80.2290878296,562.0089111328
qatar,2021-04-08T00:00:00Z,-4.1928348541,75.7081756592,570.72265625
qatar,2021-04-09T00:00:00Z,0.972032249,94.9077453613,581.3356933594
qatar,2021-04-10T00:00:00Z,-0.2041589916,71.2150802612,584.0671386719
