item_id,date,p10,p50,p90
taiwan,2021-01-30T00:00:00Z,-1.4412870407,2.8025689125,7.561419487
taiwan,2021-01-31T00:00:00Z,-2.997595787,1.6114776134,5.6642789841
taiwan,2021-02-01T00:00:00Z,-1.740986228,2.2221899033,6.1066179276
taiwan,2021-02-02T00:00:00Z,-2.6585652828,1.6579136848,8.3640432358
taiwan,2021-02-03T00:00:00Z,-3.6593503952,1.1100389957,5.5294084549
taiwan,2021-02-04T00:00:00Z,-2.1596786976,1.0878251791,7.8024272919
taiwan,2021-02-05T00:00:00Z,-1.7822846174,0.9867162704,5.6101555824
taiwan,2021-02-06T00:00:00Z,-1.3449937105,1.0440958738,7.0627851486
taiwan,2021-02-07T00:00:00Z,-1.554060936,1.1065502167,7.4179987907
taiwan,2021-02-08T00:00:00Z,-0.9391988516,0.7365541458,7.0706205368
taiwan,2021-02-09T00:00:00Z,-1.6531616449,0.5070340633,4.543200016
taiwan,2021-02-10T00:00:00Z,-0.9586859941,0.6341959238,5.2986707687
taiwan,2021-02-11T00:00:00Z,-1.4757254124,0.4370226264,5.7715435028
taiwan,2021-02-12T00:00:00Z,-1.8327752352,0.2629964352,5.7649269104
taiwan,2021-02-13T00:00:00Z,-0.6612555981,0.4173215032,4.8104104996
taiwan,2021-02-14T00:00:00Z,-0.9475748539,0.2068337053,6.0390977859
taiwan,2021-02-15T00:00:00Z,-0.8376033306,0.1365042925,4.2928676605
taiwan,2021-02-16T00:00:00Z,-1.3815634251,0.0414387137,3.3939816952
taiwan,2021-02-17T00:00:00Z,-0.8763856888,0.1028582975,5.1035242081
taiwan,2021-02-18T00:00:00Z,-1.9704213142,0.1385394931,3.0229287148
taiwan,2021-02-19T00:00:00Z,-1.1531165838,0.0795990005,2.880092144
taiwan,2021-02-20T00:00:00Z,-0.3327905536,0.2023369372,2.1953802109
taiwan,2021-02-21T00:00:00Z,-0.7083047032,0.2414571643,3.5323705673
taiwan,2021-02-22T00:00:00Z,-0.8832710385,-0.0228601824,1.408472538
taiwan,2021-02-23T00:00:00Z,-0.7399054766,0.052583985,1.9887402058
taiwan,2021-02-24T00:00:00Z,-0.8752266169,-0.0228921175,1.4448341131
taiwan,2021-02-25T00:00:00Z,-0.6090772748,-0.0749810189,1.4557909966
taiwan,2021-02-26T00:00:00Z,-0.7177388668,-0.0449711159,1.0106401443
taiwan,2021-02-27T00:00:00Z,-0.5695798397,-0.0328962207,1.6721059084
taiwan,2021-02-28T00:00:00Z,-0.3721226454,-0.0350870639,1.0294095278
taiwan,2021-03-01T00:00:00Z,-0.4576229751,-0.0273278803,1.0704342127
taiwan,2021-03-02T00:00:00Z,-0.5524507761,0.0087538362,1.0750489235
taiwan,2021-03-03T00:00:00Z,-0.4834350348,-0.0355782881,0.7339267731
taiwan,2021-03-04T00:00:00Z,-0.5057694316,-0.0050862357,0.4716068208
taiwan,2021-03-05T00:00:00Z,-0.2896586359,-0.0145895472,0.6037970185
taiwan,2021-03-06T00:00:00Z,-0.385021776,-0.0145041496,0.4910377562
taiwan,2021-03-07T00:00:00Z,-0.3951435089,-0.0195216089,0.5995160341
taiwan,2021-03-08T00:00:00Z,-0.2801285386,-0.0183870737,0.6776896715
taiwan,2021-03-09T00:00:00Z,-0.4777795076,-0.039768409,0.4443267584
taiwan,2021-03-10T00:00:00Z,-0.3936189413,-0.0541071445,0.4487237036
taiwan,2021-03-11T00:00:00Z,-0.4137066305,-0.0804666504,0.2951469421
taiwan,2021-03-12T00:00:00Z,-0.3890516162,-0.0179452747,0.392007798
taiwan,2021-03-13T00:00:00Z,-0.2853959203,-0.0616297275,0.3062431514
taiwan,2021-03-14T00:00:00Z,-0.3168588579,-0.0306901895,0.3486329913
taiwan,2021-03-15T00:00:00Z,-0.2432866395,-0.028127674,0.5655735731
taiwan,2021-03-16T00:00:00Z,-0.1645918041,-0.010366438,0.5058102012
taiwan,2021-03-17T00:00:00Z,-0.2637223601,-0.036718484,0.4071088433
taiwan,2021-03-18T00:00:00Z,-0.3595972657,-0.065346159,0.3094251156
taiwan,2021-03-19T00:00:00Z,-0.240132302,-0.0506001152,0.337469548
taiwan,2021-03-20T00:00:00Z,-0.2929666042,-0.0177126117,0.1944662333
taiwan,2021-03-21T00:00:00Z,-0.2185923606,-0.0455486998,0.2001119852
taiwan,2021-03-22T00:00:00Z,-0.2974862754,-0.0705460608,0.2986496985
taiwan,2021-03-23T00:00:00Z,-0.2916314602,-0.0136571936,0.2396195382
taiwan,2021-03-24T00:00:00Z,-0.2084682882,-0.0291569363,0.1991857886
taiwan,2021-03-25T00:00:00Z,-0.2285063863,-0.0683610514,0.1381825656
taiwan,2021-03-26T00:00:00Z,-0.2646271586,-0.0368125923,0.3091706038
taiwan,2021-03-27T00:00:00Z,-0.1659161747,-0.0297898632,0.2099925876
taiwan,2021-03-28T00:00:00Z,-0.2198243141,-0.0369258262,0.1640711874
taiwan,2021-03-29T00:00:00Z,-0.2489447296,-0.0417895615,0.1925159246
taiwan,2021-03-30T00:00:00Z,-0.3420819938,-0.0321891531,0.1692714095
taiwan,2021-03-31T00:00:00Z,-0.3138053119,-0.0366879553,0.1705878079
taiwan,2021-04-01T00:00:00Z,-0.1970618814,-0.0442319587,0.111402154
taiwan,2021-04-02T00:00:00Z,-0.2363349497,-0.0196234994,0.146898523
taiwan,2021-04-03T00:00:00Z,-0.2119709253,-0.0453127846,0.1613726765
taiwan,2021-04-04T00:00:00Z,-0.2214909196,-0.0238814466,0.1998734474
taiwan,2021-04-05T00:00:00Z,-0.2154244334,-0.0406687409,0.0993081331
taiwan,2021-04-06T00:00:00Z,-0.2106781155,-0.0420811586,0.1568472683
taiwan,2021-04-07T00:00:00Z,-0.2069656402,-0.0275403801,0.2315102518
